NULL,NULL,许昌市,269521-128,禹州市禇河岗唐联通1,269521,禹州市禇河岗唐联通1,38400,83,NULL,NULL,14458,诺西,113.57202,34.14231,宏站,0,NULL,NULL,NULL,NULL,NULL,11
NULL,NULL,许昌市,269521-129,禹州市禇河岗唐联通2,269521,禹州市禇河岗唐联通2,38400,82,NULL,NULL,14458,诺西,113.57202,34.14231,宏站,120,NULL,NULL,NULL,NULL,NULL,12
NULL,NULL,许昌市,269521-130,禹州市禇河岗唐联通3,269521,禹州市禇河岗唐联通3,38400,81,NULL,NULL,14458,诺西,113.57202,34.14231,宏站,240,NULL,NULL,NULL,NULL,NULL,13
NULL,NULL,许昌市,269522-128,长葛市富士康1,269522,长葛市富士康1,38400,155,NULL,NULL,18751,诺西,113.81363,34.24865,宏站,0,NULL,NULL,NULL,NULL,NULL,21
NULL,NULL,许昌市,269522-129,长葛市富士康2,269522,长葛市富士康2,38400,154,NULL,NULL,18751,诺西,113.81363,34.24865,宏站,120,NULL,NULL,NULL,NULL,NULL,22
NULL,NULL,许昌市,269522-130,长葛市富士康3,269522,长葛市富士康3,38400,153,NULL,NULL,18751,诺西,113.81363,34.24865,宏站,240,NULL,NULL,NULL,NULL,NULL,23
NULL,NULL,许昌市,269523-128,鄢陵县陶城黄庄1,269523,鄢陵县陶城黄庄1,38400,225,NULL,NULL,14501,诺西,114.16282,33.83705,宏站,0,NULL,NULL,NULL,NULL,NULL,20
NULL,NULL,许昌市,269523-129,鄢陵县陶城黄庄2,269523,鄢陵县陶城黄庄2,38400,226,NULL,NULL,14501,诺西,114.16282,33.83705,宏站,120,NULL,NULL,NULL,NULL,NULL,19
NULL,NULL,许昌市,269523-130,鄢陵县陶城黄庄3,269523,鄢陵县陶城黄庄3,38400,227,NULL,NULL,14501,诺西,114.16282,33.83705,宏站,230,NULL,NULL,NULL,NULL,NULL,18
NULL,NULL,许昌市,269524-128,长葛市古桥菜王1,269524,长葛市古桥菜王1,38400,342,NULL,NULL,14506,诺西,113.97841,34.26892,宏站,0,NULL,NULL,NULL,NULL,NULL,2
NULL,NULL,许昌市,269524-129,长葛市古桥菜王2,269524,长葛市古桥菜王2,38400,344,NULL,NULL,14506,诺西,113.97841,34.26892,宏站,130,NULL,NULL,NULL,NULL,NULL,0
NULL,NULL,许昌市,269524-130,长葛市古桥菜王3,269524,长葛市古桥菜王3,38400,343,NULL,NULL,14506,诺西,113.97841,34.26892,宏站,240,NULL,NULL,NULL,NULL,NULL,1
NULL,NULL,许昌市,269525-128,市区祥瑞小区南门1,269525,市区祥瑞小区南门1,37900,351,NULL,NULL,14651,诺西,113.84198,34.040933,宏站,0,NULL,NULL,NULL,NULL,NULL,16
NULL,NULL,许昌市,269525-129,市区祥瑞小区南门2,269525,市区祥瑞小区南门2,37900,353,NULL,NULL,14651,诺西,113.84198,34.040933,宏站,120,NULL,NULL,NULL,NULL,NULL,14
NULL,NULL,许昌市,269525-130,市区祥瑞小区南门3,269525,市区祥瑞小区南门3,37900,352,NULL,NULL,14651,诺西,113.84198,34.040933,宏站,240,NULL,NULL,NULL,NULL,NULL,15
NULL,NULL,许昌市,269526-128,鄢陵县豫中国际商贸城1,269526,鄢陵县豫中国际商贸城1,38400,238,NULL,NULL,14715,诺西,114.18601,34.08631,宏站,0,NULL,NULL,NULL,NULL,NULL,12
NULL,NULL,许昌市,269526-129,鄢陵县豫中国际商贸城2,269526,鄢陵县豫中国际商贸城2,38400,237,NULL,NULL,14715,诺西,114.18601,34.08631,宏站,120,NULL,NULL,NULL,NULL,NULL,13
NULL,NULL,许昌市,269526-130,鄢陵县豫中国际商贸城3,269526,鄢陵县豫中国际商贸城3,38400,239,NULL,NULL,14715,诺西,114.18601,34.08631,宏站,270,NULL,NULL,NULL,NULL,NULL,11
NULL,NULL,许昌市,269527-128,长葛市张固店北1,269527,长葛市张固店北1,38400,74,NULL,NULL,14517,诺西,113.71979,34.22038,宏站,30,NULL,NULL,NULL,NULL,NULL,25
NULL,NULL,许昌市,269527-129,长葛市张固店北2,269527,长葛市张固店北2,38400,73,NULL,NULL,14517,诺西,113.71979,34.22038,宏站,120,NULL,NULL,NULL,NULL,NULL,26
NULL,NULL,许昌市,269527-130,长葛市张固店北3,269527,长葛市张固店北3,38400,72,NULL,NULL,14517,诺西,113.71979,34.22038,宏站,240,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269528-128,长葛市老城岗张1,269528,长葛市老城岗张1,38400,302,NULL,NULL,18751,诺西,113.88122,34.22677,宏站,0,NULL,NULL,NULL,NULL,NULL,22
NULL,NULL,许昌市,269528-129,长葛市老城岗张2,269528,长葛市老城岗张2,38400,300,NULL,NULL,18751,诺西,113.88122,34.22677,宏站,120,NULL,NULL,NULL,NULL,NULL,24
NULL,NULL,许昌市,269528-130,长葛市老城岗张3,269528,长葛市老城岗张3,38400,301,NULL,NULL,18751,诺西,113.88122,34.22677,宏站,240,NULL,NULL,NULL,NULL,NULL,23
NULL,NULL,许昌市,269529-128,魏武大道与北环路叉口1,269529,魏武大道与北环路叉口1,38400,409,NULL,NULL,14667,诺西,113.86791,34.06335,宏站,0,NULL,NULL,NULL,NULL,NULL,26
NULL,NULL,许昌市,269529-129,魏武大道与北环路叉口2,269529,魏武大道与北环路叉口2,38400,410,NULL,NULL,14667,诺西,113.86791,34.06335,宏站,120,NULL,NULL,NULL,NULL,NULL,25
NULL,NULL,许昌市,269529-130,魏武大道与北环路叉口3,269529,魏武大道与北环路叉口3,38400,408,NULL,NULL,14667,诺西,113.86791,34.06335,宏站,240,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269530-128,许昌县薛坡东北1,269530,许昌县薛坡东北1,38400,250,NULL,NULL,14538,诺西,113.86275,33.98952,宏站,0,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269530-129,许昌县薛坡东北2,269530,许昌县薛坡东北2,38400,249,NULL,NULL,14538,诺西,113.86275,33.98952,宏站,120,NULL,NULL,NULL,NULL,NULL,29
NULL,NULL,许昌市,269530-130,许昌县薛坡东北3,269530,许昌县薛坡东北3,38400,251,NULL,NULL,14538,诺西,113.86275,33.98952,宏站,240,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269531-128,鄢陵县陶城张庄1,269531,鄢陵县陶城张庄1,38400,46,NULL,NULL,14501,诺西,114.25434,33.80587,宏站,100,NULL,NULL,NULL,NULL,NULL,3
NULL,NULL,许昌市,269531-129,鄢陵县陶城张庄2,269531,鄢陵县陶城张庄2,38400,45,NULL,NULL,14501,诺西,114.25434,33.80587,宏站,180,NULL,NULL,NULL,NULL,NULL,4
NULL,NULL,许昌市,269531-130,鄢陵县陶城张庄3,269531,鄢陵县陶城张庄3,38400,47,NULL,NULL,14501,诺西,114.25434,33.80587,宏站,260,NULL,NULL,NULL,NULL,NULL,2
NULL,NULL,许昌市,269532-128,鄢陵县彭店瓜张1,269532,鄢陵县彭店瓜张1,38400,48,NULL,NULL,14426,诺西,114.16312,34.21606,宏站,80,NULL,NULL,NULL,NULL,NULL,25
NULL,NULL,许昌市,269532-129,鄢陵县彭店瓜张2,269532,鄢陵县彭店瓜张2,38400,50,NULL,NULL,14426,诺西,114.16312,34.21606,宏站,160,NULL,NULL,NULL,NULL,NULL,23
NULL,NULL,许昌市,269532-130,鄢陵县彭店瓜张3,269532,鄢陵县彭店瓜张3,38400,49,NULL,NULL,14426,诺西,114.16312,34.21606,宏站,260,NULL,NULL,NULL,NULL,NULL,24
NULL,NULL,许昌市,269533-128,许昌县河街白兔寺1,269533,许昌县河街白兔寺1,38400,67,NULL,NULL,14683,诺西,113.74111,34.07205,宏站,40,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269533-129,许昌县河街白兔寺2,269533,许昌县河街白兔寺2,38400,66,NULL,NULL,14683,诺西,113.74111,34.07205,宏站,150,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269533-130,许昌县河街白兔寺3,269533,许昌县河街白兔寺3,38400,68,NULL,NULL,14683,诺西,113.74111,34.07205,宏站,250,NULL,NULL,NULL,NULL,NULL,26
NULL,NULL,许昌市,269534-128,禹州市连洛湾1,269534,禹州市连洛湾1,38400,254,NULL,NULL,18886,诺西,113.45522,34.17705,宏站,0,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269534-129,禹州市连洛湾2,269534,禹州市连洛湾2,38400,253,NULL,NULL,18886,诺西,113.45522,34.17705,宏站,120,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269534-130,禹州市连洛湾3,269534,禹州市连洛湾3,38400,252,NULL,NULL,18886,诺西,113.45522,34.17705,宏站,240,NULL,NULL,NULL,NULL,NULL,29
NULL,NULL,许昌市,269535-128,长葛市梁庄道班东1,269535,长葛市梁庄道班东1,38400,116,NULL,NULL,14517,诺西,113.73081,34.20986,宏站,50,NULL,NULL,NULL,NULL,NULL,11
NULL,NULL,许昌市,269535-129,长葛市梁庄道班东2,269535,长葛市梁庄道班东2,38400,115,NULL,NULL,14517,诺西,113.73081,34.20986,宏站,140,NULL,NULL,NULL,NULL,NULL,12
NULL,NULL,许昌市,269535-130,长葛市梁庄道班东3,269535,长葛市梁庄道班东3,38400,114,NULL,NULL,14517,诺西,113.73081,34.20986,宏站,280,NULL,NULL,NULL,NULL,NULL,13
NULL,NULL,许昌市,269536-128,禹州市花石苗垌1,269536,禹州市花石苗垌1,38400,53,NULL,NULL,14699,诺西,113.25474,34.29924,宏站,20,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269536-129,禹州市花石苗垌2,269536,禹州市花石苗垌2,38400,51,NULL,NULL,14699,诺西,113.25474,34.29924,宏站,200,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269536-130,禹州市花石苗垌3,269536,禹州市花石苗垌3,38400,52,NULL,NULL,14699,诺西,113.25474,34.29924,宏站,300,NULL,NULL,NULL,NULL,NULL,7
NULL,NULL,许昌市,269537-128,襄城县库庄乡徐冢1,269537,襄城县库庄乡徐冢1,38400,120,NULL,NULL,18882,诺西,113.51504,33.87812,宏站,0,NULL,NULL,NULL,NULL,NULL,17
NULL,NULL,许昌市,269537-129,襄城县库庄乡徐冢2,269537,襄城县库庄乡徐冢2,38400,121,NULL,NULL,18882,诺西,113.51504,33.87812,宏站,120,NULL,NULL,NULL,NULL,NULL,16
NULL,NULL,许昌市,269537-130,襄城县库庄乡徐冢3,269537,襄城县库庄乡徐冢3,38400,122,NULL,NULL,18882,诺西,113.51504,33.87812,宏站,240,NULL,NULL,NULL,NULL,NULL,15
NULL,NULL,许昌市,269538-128,长葛市魏武祥和1,269538,长葛市魏武祥和1,38400,185,NULL,NULL,14346,诺西,113.81876,34.17981,宏站,30,NULL,NULL,NULL,NULL,NULL,23
NULL,NULL,许昌市,269538-129,长葛市魏武祥和2,269538,长葛市魏武祥和2,38400,183,NULL,NULL,14346,诺西,113.81876,34.17981,宏站,120,NULL,NULL,NULL,NULL,NULL,25
NULL,NULL,许昌市,269538-130,长葛市魏武祥和3,269538,长葛市魏武祥和3,38400,184,NULL,NULL,14346,诺西,113.81876,34.17981,宏站,240,NULL,NULL,NULL,NULL,NULL,24
NULL,NULL,许昌市,269539-128,许昌县祖师村东南1,269539,许昌县祖师村东南1,38400,291,NULL,NULL,18749,诺西,113.88181,33.99269,宏站,120,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269539-129,许昌县祖师村东南2,269539,许昌县祖师村东南2,38400,293,NULL,NULL,18749,诺西,113.88181,33.99269,宏站,250,NULL,NULL,NULL,NULL,NULL,9
NULL,NULL,许昌市,269539-130,许昌县祖师村东南3,269539,许昌县祖师村东南3,38400,292,NULL,NULL,18749,诺西,113.88181,33.99269,宏站,330,NULL,NULL,NULL,NULL,NULL,10
NULL,NULL,许昌市,269540-128,长葛市九鼎钢材市场北1,269540,长葛市九鼎钢材市场北1,38400,335,NULL,NULL,14346,诺西,113.78111,34.19051,宏站,0,NULL,NULL,NULL,NULL,NULL,17
NULL,NULL,许昌市,269540-129,长葛市九鼎钢材市场北2,269540,长葛市九鼎钢材市场北2,38400,334,NULL,NULL,14346,诺西,113.78111,34.19051,宏站,0,NULL,NULL,NULL,NULL,NULL,18
NULL,NULL,许昌市,269540-130,长葛市九鼎钢材市场北3,269540,长葛市九鼎钢材市场北3,38400,333,NULL,NULL,14346,诺西,113.78111,34.19051,宏站,0,NULL,NULL,NULL,NULL,NULL,19
NULL,NULL,许昌市,269541-128,许昌县尚集镇黄庄1,269541,许昌县尚集镇黄庄1,38400,314,NULL,NULL,14667,诺西,113.86612,34.07646,宏站,60,NULL,NULL,NULL,NULL,NULL,4
NULL,NULL,许昌市,269541-129,许昌县尚集镇黄庄2,269541,许昌县尚集镇黄庄2,38400,312,NULL,NULL,14667,诺西,113.86612,34.07646,宏站,180,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269541-130,许昌县尚集镇黄庄3,269541,许昌县尚集镇黄庄3,38400,313,NULL,NULL,14667,诺西,113.86612,34.07646,宏站,330,NULL,NULL,NULL,NULL,NULL,5
NULL,NULL,许昌市,269543-128,禹州市五里村北1,269543,禹州市五里村北1,38400,386,NULL,NULL,14522,诺西,113.46721,34.13384,宏站,0,NULL,NULL,NULL,NULL,NULL,4
NULL,NULL,许昌市,269543-129,禹州市五里村北2,269543,禹州市五里村北2,38400,384,NULL,NULL,14522,诺西,113.46721,34.13384,宏站,120,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269543-130,禹州市五里村北3,269543,禹州市五里村北3,38400,385,NULL,NULL,14522,诺西,113.46721,34.13384,宏站,240,NULL,NULL,NULL,NULL,NULL,5
NULL,NULL,许昌市,269545-128,禹州市党楼1,269545,禹州市党楼1,38400,203,NULL,NULL,18781,诺西,113.52084,34.15696,宏站,20,NULL,NULL,NULL,NULL,NULL,7
NULL,NULL,许昌市,269545-129,禹州市党楼2,269545,禹州市党楼2,38400,202,NULL,NULL,18781,诺西,113.52084,34.15696,宏站,140,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269545-130,禹州市党楼3,269545,禹州市党楼3,38400,201,NULL,NULL,18781,诺西,113.52084,34.15696,宏站,270,NULL,NULL,NULL,NULL,NULL,9
NULL,NULL,许昌市,269546-128,许昌县李简村东1,269546,许昌县李简村东1,38400,274,NULL,NULL,18884,诺西,113.85494,33.97528,宏站,0,NULL,NULL,NULL,NULL,NULL,16
NULL,NULL,许昌市,269546-129,许昌县李简村东2,269546,许昌县李简村东2,38400,273,NULL,NULL,18884,诺西,113.85494,33.97528,宏站,120,NULL,NULL,NULL,NULL,NULL,17
NULL,NULL,许昌市,269546-130,许昌县李简村东3,269546,许昌县李简村东3,38400,275,NULL,NULL,18884,诺西,113.85494,33.97528,宏站,240,NULL,NULL,NULL,NULL,NULL,15
NULL,NULL,许昌市,269547-128,禹州市联通逍遥观1,269547,禹州市联通逍遥观1,38400,94,NULL,NULL,14554,诺西,113.38343,34.32919,宏站,5,NULL,NULL,NULL,NULL,NULL,29
NULL,NULL,许昌市,269547-129,禹州市联通逍遥观2,269547,禹州市联通逍遥观2,38400,95,NULL,NULL,14554,诺西,113.38343,34.32919,宏站,250,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269548-128,襄城县范湖秦寺1,269548,襄城县范湖秦寺1,38400,145,NULL,NULL,14565,诺西,113.64428,33.87061,宏站,0,NULL,NULL,NULL,NULL,NULL,17
NULL,NULL,许昌市,269548-129,襄城县范湖秦寺2,269548,襄城县范湖秦寺2,38400,146,NULL,NULL,14565,诺西,113.64428,33.87061,宏站,120,NULL,NULL,NULL,NULL,NULL,16
NULL,NULL,许昌市,269548-130,襄城县范湖秦寺3,269548,襄城县范湖秦寺3,38400,144,NULL,NULL,14565,诺西,113.64428,33.87061,宏站,240,NULL,NULL,NULL,NULL,NULL,18
NULL,NULL,许昌市,269549-128,襄城县颖阳大罗庄西1,269549,襄城县颖阳大罗庄西1,38400,213,NULL,NULL,14586,诺西,113.55702,33.93337,宏站,0,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269549-129,襄城县颖阳大罗庄西2,269549,襄城县颖阳大罗庄西2,38400,215,NULL,NULL,14586,诺西,113.55702,33.93337,宏站,120,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269549-130,襄城县颖阳大罗庄西3,269549,襄城县颖阳大罗庄西3,38400,214,NULL,NULL,14586,诺西,113.55702,33.93337,宏站,240,NULL,NULL,NULL,NULL,NULL,7
NULL,NULL,许昌市,269550-128,襄城县范湖台王1,269550,襄城县范湖台王1,38400,328,NULL,NULL,14565,诺西,113.68019,33.87619,宏站,0,NULL,NULL,NULL,NULL,NULL,27
NULL,NULL,许昌市,269550-129,襄城县范湖台王2,269550,襄城县范湖台王2,38400,329,NULL,NULL,14565,诺西,113.68019,33.87619,宏站,120,NULL,NULL,NULL,NULL,NULL,26
NULL,NULL,许昌市,269550-130,襄城县范湖台王3,269550,襄城县范湖台王3,38400,327,NULL,NULL,14565,诺西,113.68019,33.87619,宏站,240,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269551-128,市区西区袁庄1,269551,市区西区袁庄1,38400,260,NULL,NULL,14442,诺西,113.79479,34.05555,宏站,340,NULL,NULL,NULL,NULL,NULL,15
NULL,NULL,许昌市,269551-129,市区西区袁庄2,269551,市区西区袁庄2,38400,258,NULL,NULL,14442,诺西,113.79479,34.05555,宏站,120,NULL,NULL,NULL,NULL,NULL,17
NULL,NULL,许昌市,269551-130,市区西区袁庄3,269551,市区西区袁庄3,38400,259,NULL,NULL,14442,诺西,113.79479,34.05555,宏站,240,NULL,NULL,NULL,NULL,NULL,16
NULL,NULL,许昌市,269552-128,长葛市尹家堂北1,269552,长葛市尹家堂北1,38400,298,NULL,NULL,18751,诺西,113.83771,34.18713,宏站,0,NULL,NULL,NULL,NULL,NULL,5
NULL,NULL,许昌市,269552-129,长葛市尹家堂北2,269552,长葛市尹家堂北2,38400,299,NULL,NULL,18751,诺西,113.83771,34.18713,宏站,120,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269553-128,禹州市褚河吴海西南1,269553,禹州市褚河吴海西南1,38400,86,NULL,NULL,14581,诺西,113.55901,34.10451,宏站,60,NULL,NULL,NULL,NULL,NULL,20
NULL,NULL,许昌市,269553-129,禹州市褚河吴海西南2,269553,禹州市褚河吴海西南2,38400,84,NULL,NULL,14581,诺西,113.55901,34.10451,宏站,190,NULL,NULL,NULL,NULL,NULL,22
NULL,NULL,许昌市,269554-128,禹州市唐庄村北1,269554,禹州市唐庄村北1,38400,111,NULL,NULL,14699,诺西,113.16346,34.21951,宏站,340,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269554-129,禹州市唐庄村北2,269554,禹州市唐庄村北2,38400,112,NULL,NULL,14699,诺西,113.16346,34.21951,宏站,120,NULL,NULL,NULL,NULL,NULL,7
NULL,NULL,许昌市,269554-130,禹州市唐庄村北3,269554,禹州市唐庄村北3,38400,113,NULL,NULL,14699,诺西,113.16346,34.21951,宏站,240,NULL,NULL,NULL,NULL,NULL,6
NULL,NULL,许昌市,269555-128,禹州市朱阁石河1,269555,禹州市朱阁石河1,38400,288,NULL,NULL,14554,诺西,113.48101,34.23281,宏站,320,NULL,NULL,NULL,NULL,NULL,10
NULL,NULL,许昌市,269555-129,禹州市朱阁石河2,269555,禹州市朱阁石河2,38400,289,NULL,NULL,14554,诺西,113.48101,34.23281,宏站,100,NULL,NULL,NULL,NULL,NULL,9
NULL,NULL,许昌市,269555-130,禹州市朱阁石河3,269555,禹州市朱阁石河3,38400,290,NULL,NULL,14554,诺西,113.48101,34.23281,宏站,220,NULL,NULL,NULL,NULL,NULL,8
NULL,NULL,许昌市,269556-128,市区八一五一路1,269556,市区八一五一路1,37900,476,NULL,NULL,18883,诺西,113.80131,34.04008,宏站,90,NULL,NULL,NULL,NULL,NULL,11
NULL,NULL,许昌市,269557-128,市区八一五一路2,269557,市区八一五一路2,37900,475,NULL,NULL,18883,诺西,113.80131,34.04008,宏站,270,NULL,NULL,NULL,NULL,NULL,10
NULL,NULL,许昌市,269558-128,许昌县秦敬庄西1,269558,许昌县秦敬庄西1,38400,327,NULL,NULL,18884,诺西,113.77613,33.98283,宏站,350,NULL,NULL,NULL,NULL,NULL,0
NULL,NULL,许昌市,269558-129,许昌县秦敬庄西2,269558,许昌县秦敬庄西2,38400,328,NULL,NULL,18884,诺西,113.77613,33.98283,宏站,110,NULL,NULL,NULL,NULL,NULL,29
NULL,NULL,许昌市,269558-130,许昌县秦敬庄西3,269558,许昌县秦敬庄西3,38400,329,NULL,NULL,18884,诺西,113.77613,33.98283,宏站,240,NULL,NULL,NULL,NULL,NULL,28
NULL,NULL,许昌市,269559-128,禹州市梁北社区东1,269559,禹州市梁北社区东1,38400,276,NULL,NULL,18886,诺西,113.43465,34.13448,宏站,340,NULL,NULL,NULL,NULL,NULL,13
NULL,NULL,许昌市,269559-129,禹州市梁北社区东2,269559,禹州市梁北社区东2,38400,277,NULL,NULL,18886,诺西,113.43465,34.13448,宏站,120,NULL,NULL,NULL,NULL,NULL,12
NULL,NULL,许昌市,269559-130,禹州市梁北社区东3,269559,禹州市梁北社区东3,38400,278,NULL,NULL,18886,诺西,113.43465,34.13448,宏站,240,NULL,NULL,NULL,NULL,NULL,11
NULL,NULL,许昌市,269560-128,市区文会街,269560,市区文会街,37900,248,NULL,NULL,14474,诺西,113.82976,34.02663,宏站,90,NULL,NULL,NULL,NULL,NULL,20
NULL,NULL,许昌市,269561-128,市区玉皇阁民生巷,269561,市区玉皇阁民生巷,37900,269,NULL,NULL,14410,诺西,113.82875,34.04518,宏站,270,NULL,NULL,NULL,NULL,NULL,22
NULL,NULL,许昌市,269562-144,市区金蓝湾酒店,269562,市区金蓝湾酒店,39148,363,NULL,NULL,18749,诺西,113.85363,34.01427,室分,0,NULL,NULL,NULL,NULL,NULL,9
NULL,NULL,许昌市,269563-144,建业森林半岛三期1,269563,建业森林半岛三期1,39148,323,NULL,NULL,18749,诺西,113.87047,34.02683,室分,0,NULL,NULL,NULL,NULL,NULL,24
